관리비_index,회원_index,청구년월,납부상태,합계금액,전기세,수도세,가스비,일반관리비,공동전기료,승강기전기료,청소비,경비비,수선유지비
5153,437,20231101,True,271839,87528,27594,58767,39356,14045,9421,17668,11724,5736
5154,437,20231201,True,270009,88424,26324,58118,39235,13927,9245,17275,11611,5850
5155,437,20240101,True,276133,91299,27097,58877,40931,13891,8914,17650,11809,5665
5156,437,20240201,True,282473,93590,28800,61296,40711,14009,9382,17394,11449,5842
5157,437,20240301,True,266859,85261,26399,57171,39731,13683,9157,17408,12002,6047
5158,437,20240401,True,273663,92085,26467,55587,40922,13740,9479,17830,11702,5851
5159,437,20240501,True,268006,83034,25727,60226,41070,13864,8746,17517,11636,6186
5160,437,20240601,True,269207,84369,28132,57656,40433,13752,8977,17830,12038,6020
5161,437,20240701,True,267322,90013,25017,52946,40178,13746,9658,18227,11831,5706
5162,437,20240801,True,274060,87457,28378,60339,39627,13650,9317,17471,11921,5900
5163,437,20240901,True,268931,81809,27460,59885,41110,13935,9509,17461,11797,5965
5164,437,20241001,True,271991,82225,27817,60431,41593,14034,9709,18298,12101,5783
5165,437,20241101,True,275041,90404,25886,59399,39674,14192,9647,18072,11930,5837
5166,437,20241201,True,269841,88219,28830,54021,40260,14161,8869,17595,11890,5996
5167,437,20250101,True,266858,82193,28747,55132,40709,14404,9327,18308,11808,6230
5168,437,20250201,True,266106,84156,26574,54233,40874,13885,9499,18373,12190,6322
5169,437,20250301,True,273055,92326,26379,54225,40533,14233,9562,18132,11783,5882
5170,437,20250401,True,262611,80913,25805,54171,41549,14187,9292,18316,12029,6349
5171,437,20250501,True,268256,84171,26783,57299,40063,14059,9767,17664,12288,6162
5172,437,20250601,True,269554,81429,25044,61558,41930,14442,9542,17954,11787,5868
5173,437,20250701,True,273051,85059,27211,58492,42000,14548,9781,17784,12064,6112
5174,437,20250801,True,274075,86396,28042,58896,40410,14441,9578,18430,11870,6012
5175,437,20250901,True,279708,91179,26246,60523,41314,14316,9623,18007,12338,6162
5176,437,20251001,True,276087,87812,29046,57890,41277,14100,9162,18287,12273,6240
5177,437,20251101,True,275603,85700,27491,60692,40889,14195,9355,18733,12246,6302
5178,437,20251201,True,268657,82165,26641,58682,41448,14366,9176,17968,12009,6202
5179,437,20260101,True,275432,92809,28311,52648,41311,14441,9412,18098,12026,6376
5180,437,20260201,True,283527,92814,28072,61397,40827,14496,9330,18127,12463,6001
5181,437,20260301,True,277351,88612,24914,60603,42535,14118,9806,18166,12340,6257
5182,437,20260401,True,280224,91869,27979,58244,41263,14186,9380,18837,12301,6165
5183,437,20260501,True,268725,83520,28296,53566,41871,14680,9733,18751,12089,6219
5184,437,20260601,True,269136,85850,27014,53588,41156,14449,9863,18429,12279,6508
5185,437,20260701,True,281149,88848,26996,60902,42548,14649,9824,18976,12074,6332
5186,437,20260801,True,276855,89093,26486,58078,41935,14431,9406,18895,12186,6345
5187,437,20260901,True,275086,93328,24971,54205,41559,14535,9744,18520,12225,5999
5188,438,20260401,False,156137,30350,9836,18209,41263,14186,6859,18837,12301,4296
5189,438,20260501,True,156685,29257,8803,20005,41871,14680,6908,18751,12089,4321
5190,438,20260601,True,158673,32027,9858,19037,41156,14449,7051,18429,12279,4387
5191,438,20260701,True,155128,28236,9387,18093,42548,14649,6802,18976,12074,4363
5192,438,20260801,True,155352,28299,8532,19953,41935,14431,6853,18895,12186,4268
5193,438,20260901,True,158337,31657,9286,19860,41559,14535,6519,18520,12225,4176
5194,439,20221001,True,187880,47072,14449,32308,39173,13113,9963,16944,11236,3622
5195,439,20221101,True,190467,49862,14198,31640,39432,13573,9397,17502,11179,3684
5196,439,20221201,True,195054,51441,14789,35078,38892,13164,9602,16957,11437,3694
5197,439,20230101,True,194187,51374,14040,34734,38193,13301,10030,17357,11480,3678
5198,439,20230201,True,196357,52510,14955,34091,38639,13588,10117,17525,11193,3739
5199,439,20230301,True,194354,49410,14405,34763,39852,13686,10022,17153,11299,3764
5200,439,20230401,True,190885,45180,15888,34305,40220,13466,9957,16971,11285,3613
5201,439,20230501,True,192316,47145,16305,31975,40077,13671,10172,17618,11669,3684
5202,439,20230601,True,195297,52653,14085,32913,39537,13946,9329,17278,11587,3969
5203,439,20230701,True,190836,45734,15206,33689,40184,13730,9318,17728,11623,3624
5204,439,20230801,False,191604,48495,16325,31249,40010,13364,9537,17209,11477,3938
5205,439,20230901,True,195818,52140,14784,34273,38847,13516,9921,17130,11491,3716
5206,439,20231001,True,189809,46134,15236,32459,40016,13630,9793,17394,11472,3675
5207,439,20231101,True,193601,49081,15754,31880,39356,14045,10277,17668,11724,3816
5208,439,20231201,True,197731,52783,16359,33141,39235,13927,9614,17275,11611,3786
5209,439,20240101,True,190731,46695,15586,30172,40931,13891,9976,17650,11809,4021
5210,439,20240201,True,196938,52018,14319,32976,40711,14009,10105,17394,11449,3957
5211,439,20240301,True,199382,52859,15928,34414,39731,13683,9573,17408,12002,3784
5212,439,20240401,True,192258,45151,14663,34219,40922,13740,10002,17830,11702,4029
5213,439,20240501,True,195609,50985,16179,30314,41070,13864,10016,17517,11636,4028
5214,439,20240601,True,189334,45200,15221,30978,40433,13752,9834,17830,12038,4048
5215,439,20240701,True,197987,50732,14607,35072,40178,13746,9675,18227,11831,3919
5216,439,20240801,True,195572,52844,14768,31178,39627,13650,10323,17471,11921,3790
5217,439,20240901,True,194011,50711,14688,30281,41110,13935,10208,17461,11797,3820
5218,439,20241001,True,194228,46036,15101,32829,41593,14034,10213,18298,12101,4023
5219,439,20241101,True,191360,47915,14732,30566,39674,14192,10343,18072,11930,3936
5220,439,20241201,True,193260,47889,14210,33724,40260,14161,9601,17595,11890,3930
5221,439,20250101,True,196922,50094,15978,31623,40709,14404,10243,18308,11808,3755
5222,439,20250201,True,194422,50234,14941,29940,40874,13885,10246,18373,12190,3739
5223,439,20250301,True,198336,51857,15830,32000,40533,14233,10034,18132,11783,3934
5224,439,20250401,True,200030,50946,14990,34058,41549,14187,10065,18316,12029,3890
5225,439,20250501,True,195009,50260,15426,30767,40063,14059,10547,17664,12288,3935
5226,439,20250601,True,198348,52443,15284,30864,41930,14442,9814,17954,11787,3830
5227,439,20250701,False,196899,49200,14384,32689,42000,14548,10206,17784,12064,4024
5228,439,20250801,True,196645,51069,15265,30702,40410,14441,10320,18430,11870,4138
5229,439,20250901,True,194588,45407,16168,32574,41314,14316,10500,18007,12338,3964
5230,439,20251001,True,201178,50783,15641,34225,41277,14100,10570,18287,12273,4022
5231,439,20251101,True,193498,48290,15188,29996,40889,14195,10071,18733,12246,3890
5232,439,20251201,True,194652,47263,15933,31037,41448,14366,10718,17968,12009,3910
5233,439,20260101,True,200656,50835,15381,34220,41311,14441,10238,18098,12026,4106
5234,439,20260201,True,194353,46229,14545,33208,40827,14496,10378,18127,12463,4080
5235,439,20260301,True,199775,48824,16166,33455,42535,14118,10154,18166,12340,4017
5236,439,20260401,True,197433,49781,14369,32515,41263,14186,10160,18837,12301,4021
5237,439,20260501,True,199392,47232,15707,34919,41871,14680,10208,18751,12089,3935
5238,439,20260601,True,198107,50456,15700,31413,41156,14449,10147,18429,12279,4078
5239,439,20260701,True,200632,50441,16374,30713,42548,14649,10788,18976,12074,4069
5240,439,20260801,True,202158,51043,16024,33289,41935,14431,10427,18895,12186,3928
5241,439,20260901,True,197606,49931,15016,31640,41559,14535,10158,18520,12225,4022
5242,440,20260701,True,152356,27580,8367,16767,42548,14649,6561,18976,12074,4834
5243,440,20260801,True,152671,28633,7757,16881,41935,14431,6949,18895,12186,5004
5244,440,20260901,False,153915,28131,7906,19253,41559,14535,6969,18520,12225,4817
5245,441,20251201,True,245690,78707,22837,45746,41448,14366,7184,17968,12009,5425
5246,441,20260101,True,243595,78818,21012,45006,41311,14441,7511,18098,12026,5372
5247,441,20260201,True,249156,79045,21102,49815,40827,14496,7601,18127,12463,5680
5248,441,20260301,True,249463,76826,21353,51240,42535,14118,7036,18166,12340,5849
5249,441,20260401,True,248536,75291,23537,50241,41263,14186,7148,18837,12301,5732
5250,441,20260501,True,249330,78267,22962,47843,41871,14680,7251,18751,12089,5616
5251,441,20260601,True,241922,69585,23064,50045,41156,14449,7304,18429,12279,5611
5252,441,20260701,True,252704,77329,24244,50338,42548,14649,7076,18976,12074,5470
5253,441,20260801,True,253350,80649,21784,50255,41935,14431,7422,18895,12186,5793
5254,441,20260901,True,243362,72600,20810,50599,41559,14535,7094,18520,12225,5420
5255,442,20260501,True,197740,46798,15802,31848,41871,14680,9871,18751,12089,6030
5256,442,20260601,True,199576,48209,16383,32427,41156,14449,10324,18429,12279,5920
5257,442,20260701,True,200721,47638,14646,34479,42548,14649,9733,18976,12074,5978
5258,442,20260801,True,199147,49672,16154,30112,41935,14431,9536,18895,12186,6226
5259,442,20260901,True,200454,48878,14634,33788,41559,14535,10464,18520,12225,5851
5260,443,20241001,True,151961,28595,7536,16951,41593,14034,7203,18298,12101,5650
5261,443,20241101,True,152903,29117,7865,18566,39674,14192,7798,18072,11930,5689
5262,443,20241201,True,151158,28555,7440,18285,40260,14161,7326,17595,11890,5646
5263,443,20250101,True,152875,28137,8616,17737,40709,14404,7720,18308,11808,5436
5264,443,20250201,True,153575,29906,7556,18003,40874,13885,7186,18373,12190,5602
5265,443,20250301,True,150652,26524,7469,19097,40533,14233,7312,18132,11783,5569
5266,443,20250401,True,153679,27198,8494,18819,41549,14187,7662,18316,12029,5425
5267,443,20250501,True,148426,26734,7674,16616,40063,14059,7805,17664,12288,5523
5268,443,20250601,True,150814,27284,7769,16959,41930,14442,7247,17954,11787,5442
5269,443,20250701,True,151658,27490,7893,17186,42000,14548,7391,17784,12064,5302
5270,443,20250801,True,151340,27541,8180,17328,40410,14441,7483,18430,11870,5657
5271,443,20250901,False,151499,25771,8078,18797,41314,14316,7415,18007,12338,5463
5272,443,20251001,True,153307,27912,7799,18478,41277,14100,7714,18287,12273,5467
5273,443,20251101,True,155100,28882,8560,18308,40889,14195,7755,18733,12246,5532
5274,443,20251201,True,152080,27925,7834,17001,41448,14366,7726,17968,12009,5803
5275,443,20260101,True,150947,27002,7482,17443,41311,14441,7516,18098,12026,5628
5276,443,20260201,True,152631,27278,8220,17796,40827,14496,7773,18127,12463,5651
5277,443,20260301,True,155210,28185,8025,18498,42535,14118,7646,18166,12340,5697
5278,443,20260401,True,155017,29257,7790,18202,41263,14186,7801,18837,12301,5380
5279,443,20260501,True,154452,27753,7808,18806,41871,14680,7349,18751,12089,5345
5280,443,20260601,True,150611,25924,7383,17499,41156,14449,8094,18429,12279,5398
5281,443,20260701,True,153891,26939,8376,17165,42548,14649,7520,18976,12074,5644
5282,443,20260801,True,153860,26757,8340,18106,41935,14431,7651,18895,12186,5559
5283,443,20260901,True,154232,26216,8460,18866,41559,14535,8099,18520,12225,5752
5284,444,20250701,True,237283,69747,21169,49138,42000,14548,6203,17784,12064,4630
5285,444,20250801,True,243357,78245,21357,47762,40410,14441,6042,18430,11870,4800
5286,444,20250901,True,239670,70933,24343,47303,41314,14316,6570,18007,12338,4546
5287,444,20251001,True,236938,73571,21619,45015,41277,14100,6111,18287,12273,4685
5288,444,20251101,True,235677,69537,22385,46577,40889,14195,6336,18733,12246,4779
5289,444,20251201,True,241582,70787,22218,52076,41448,14366,6269,17968,12009,4441
5290,444,20260101,True,236735,68929,24451,46656,41311,14441,6154,18098,12026,4669
5291,444,20260201,True,236659,69660,22456,47454,40827,14496,6459,18127,12463,4717
5292,444,20260301,True,238684,72067,22096,46352,42535,14118,6338,18166,12340,4672
5293,444,20260401,True,247549,79522,23492,47017,41263,14186,6294,18837,12301,4637
5294,444,20260501,True,242327,71972,23547,48248,41871,14680,6391,18751,12089,4778
5295,444,20260601,True,236807,71798,22035,45741,41156,14449,6198,18429,12279,4722
5296,444,20260701,True,246409,72494,23193,51091,42548,14649,6702,18976,12074,4682
5297,444,20260801,True,245767,74971,24722,47289,41935,14431,6705,18895,12186,4633
5298,444,20260901,True,244627,71648,22955,51821,41559,14535,6731,18520,12225,4633
5299,445,20251001,True,231095,67007,19283,46023,41277,14100,8869,18287,12273,3976
5300,445,20251101,True,234737,70974,20009,44987,40889,14195,8875,18733,12246,3829
5301,445,20251201,True,231311,67026,19929,45701,41448,14366,8978,17968,12009,3886
5302,445,20260101,False,232197,73030,20140,40493,41311,14441,8633,18098,12026,4025
5303,445,20260201,True,227754,63667,20468,44654,40827,14496,9081,18127,12463,3971
5304,445,20260301,True,234379,69453,19455,45615,42535,14118,8840,18166,12340,3857
5305,445,20260401,True,236517,68977,21533,46158,41263,14186,9465,18837,12301,3797
5306,445,20260501,True,235973,73159,19550,42939,41871,14680,8776,18751,12089,4158
5307,445,20260601,True,230737,66259,19274,45498,41156,14449,9300,18429,12279,4093
5308,445,20260701,True,231438,65643,21511,43313,42548,14649,8882,18976,12074,3842
5309,445,20260801,False,227716,62836,21161,43213,41935,14431,9086,18895,12186,3973
5310,445,20260901,True,229076,67566,21185,40699,41559,14535,8766,18520,12225,4021
5311,446,20240701,True,143270,24990,6930,13884,40178,13746,8493,18227,11831,4991
5312,446,20240801,True,142824,24279,7163,15179,39627,13650,8440,17471,11921,5094
5313,446,20240901,True,145024,23740,7109,16065,41110,13935,8943,17461,11797,4864
5314,446,20241001,True,146919,24690,6885,15488,41593,14034,8901,18298,12101,4929
5315,446,20241101,True,145879,25144,7087,15673,39674,14192,9021,18072,11930,5086
5316,446,20241201,True,145385,25039,7474,14818,40260,14161,9002,17595,11890,5146
5317,446,20250101,True,145405,23039,7558,15697,40709,14404,8734,18308,11808,5148
5318,446,20250201,True,145094,23002,7424,15709,40874,13885,8742,18373,12190,4895
5319,446,20250301,True,143363,24362,6490,13938,40533,14233,8894,18132,11783,4998
5320,446,20250401,True,146749,24130,6680,15669,41549,14187,9202,18316,12029,4987
5321,446,20250501,True,141479,22965,6826,14055,40063,14059,8820,17664,12288,4739
5322,446,20250601,True,142540,22108,6744,13913,41930,14442,8933,17954,11787,4729
5323,446,20250701,True,147441,25371,6624,15324,42000,14548,8865,17784,12064,4861
5324,446,20250801,True,144748,22950,6893,15413,40410,14441,9128,18430,11870,5213
5325,446,20250901,True,146038,23922,7304,15162,41314,14316,8644,18007,12338,5031
5326,446,20251001,True,147099,25229,6510,15466,41277,14100,8925,18287,12273,5032
5327,446,20251101,True,145880,22165,7228,15849,40889,14195,9455,18733,12246,5120
5328,446,20251201,True,143163,22122,6497,14895,41448,14366,8644,17968,12009,5214
5329,446,20260101,True,147201,25169,7307,14848,41311,14441,9140,18098,12026,4861
5330,446,20260201,True,146066,25204,6876,13860,40827,14496,9186,18127,12463,5027
5331,446,20260301,True,149856,25343,6643,16179,42535,14118,9522,18166,12340,5010
5332,446,20260401,True,148914,25524,6967,15219,41263,14186,9404,18837,12301,5213
5333,446,20260501,True,149322,25069,6516,15927,41871,14680,9577,18751,12089,4842
5334,446,20260601,True,146632,24088,6920,15199,41156,14449,9285,18429,12279,4827
5335,446,20260701,True,146338,22564,6583,14270,42548,14649,9357,18976,12074,5317
5336,446,20260801,True,145494,22370,7141,14199,41935,14431,9204,18895,12186,5133
5337,446,20260901,True,146971,25171,6532,14059,41559,14535,9072,18520,12225,5298
5338,447,20260601,True,278186,88975,27292,61363,41156,14449,9315,18429,12279,4928
5339,447,20260701,True,278664,91315,28577,56036,42548,14649,9365,18976,12074,5124
5340,447,20260801,True,274154,84473,29003,58178,41935,14431,9723,18895,12186,5330
5341,447,20260901,True,276273,92772,27864,54089,41559,14535,9329,18520,12225,5380
5342,448,20260801,True,182712,41741,12072,25170,41935,14431,9596,18895,12186,6686
5343,448,20260901,True,189031,45045,12875,27715,41559,14535,9748,18520,12225,6809
5344,449,20230201,True,204307,56727,15778,35320,38639,13588,9567,17525,11193,5970
5345,449,20230301,True,203688,55098,15597,35067,39852,13686,9739,17153,11299,6197
5346,449,20230401,True,207303,55463,17300,36229,40220,13466,10317,16971,11285,6052
5347,449,20230501,True,206290,52504,17812,37280,40077,13671,9645,17618,11669,6014
5348,449,20230601,True,210947,57466,17000,38291,39537,13946,9696,17278,11587,6146
5349,449,20230701,True,211615,58864,16251,36983,40184,13730,9830,17728,11623,6422
5350,449,20230801,True,209198,58925,16253,36128,40010,13364,9571,17209,11477,6261
5351,449,20230901,True,207232,53448,18183,38300,38847,13516,9866,17130,11491,6451
5352,449,20231001,False,209127,54497,17012,38369,40016,13630,10345,17394,11472,6392
5353,449,20231101,True,204164,50614,16850,37599,39356,14045,9889,17668,11724,6419
5354,449,20231201,False,207286,54724,16853,37338,39235,13927,10262,17275,11611,6061
5355,449,20240101,True,208019,54311,17346,35628,40931,13891,10160,17650,11809,6293
5356,449,20240201,True,203548,52687,16805,33951,40711,14009,10019,17394,11449,6523
5357,449,20240301,True,201791,50622,16686,35900,39731,13683,9683,17408,12002,6076
5358,449,20240401,True,206996,56201,16049,33660,40922,13740,10392,17830,11702,6500
5359,449,20240501,True,206378,53081,16963,36092,41070,13864,9997,17517,11636,6158
5360,449,20240601,True,207937,56379,15826,35366,40433,13752,9811,17830,12038,6502
5361,449,20240701,True,206567,50993,17943,36986,40178,13746,9955,18227,11831,6708
5362,449,20240801,True,203595,53216,16436,35427,39627,13650,9639,17471,11921,6208
